specific_name,species_url,wfo_id
Dipterocarpus chartaceus Symington,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06636,wfo-0000651305
Dipterocarpus costatus C.F.Gaertn.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06637,wfo-0000651315
Dipterocarpus crinitus Dyer,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06638,wfo-0000651317
Dipterocarpus dyeri Pierre ex Laness.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06639,wfo-0000651322
Dipterocarpus gracilis Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06640,wfo-0000651337
Dipterocarpus grandiflorus (Blanco) Blanco,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06641,wfo-0000651338
Dipterocarpus hasseltii Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06642,wfo-0000651343
Dipterocarpus intricatus Dyer,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06643,wfo-0000651354
Dipterocarpus kerrii King,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06644,wfo-0000651356
Dipterocarpus obtusifolius Teijsm. ex Miq.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06645,wfo-0000651386
Dipterocarpus retusus Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06646,wfo-0000651415
Dipterocarpus tuberculatus Roxb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06647,wfo-0000651442
Dipterocarpus turbinatus C.F.Gaertn.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06648,wfo-0000651443
Anisoptera costata Korth.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06626,wfo-0000537347
Anisoptera curtisii Dyer ex King,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06627,wfo-0000537349
Anisoptera laevis Rild.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06628,wfo-0000537356
Anisoptera scaphula (Roxb.) Kurz,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06629,wfo-0000537374
Anisoptera costata Korth.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06626,wfo-0000537347
Anisoptera curtisii Dyer ex King,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06627,wfo-0000537349
Anisoptera laevis Rild.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06628,wfo-0000537356
Anisoptera scaphula (Roxb.) Kurz,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06629,wfo-0000537374
Cotylelobium lanceolatum Craib,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06631,wfo-0000624079
Vatica pauciflora (Korth.) Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06712,wfo-0000423280
Vatica stapfiana (King) Slooten,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06714,wfo-0000423313
Vatica umbonata (Hook.f.) Burck,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06715,wfo-0000423294
Vatica acrocarpa Slooten,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06702,wfo-0000423141
Vatica diospyroides Symington,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06705,wfo-0000423179
Vatica bella Slooten,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06703,wfo-0000423183
Vatica philastreana Pierre ex Laness.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06713,wfo-0000423251
Vatica harmandiana Pierre ex Laness.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06706,wfo-0000423092
Vatica odorata (Griff.) Symington,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06711,wfo-0000423198
Vatica nitens King,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06710,wfo-0000423110
Vatica maingayi Dyer,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06708,wfo-0000423131
Vatica cuspidata (Ridl.) Desch,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06704,wfo-0000423178
Vatica lowii King,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06707,wfo-0000423136
Vatica acrocarpa Slooten,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06702,wfo-0000423141
Vatica bella Slooten,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06703,wfo-0000423183
Vatica cuspidata (Ridl.) Desch,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06704,wfo-0000423178
Vatica diospyroides Symington,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06705,wfo-0000423179
Vatica harmandiana Pierre ex Laness.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06706,wfo-0000423092
Vatica lowii King,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06707,wfo-0000423136
Vatica maingayi Dyer,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06708,wfo-0000423131
Vatica nitens King,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06710,wfo-0000423110
Vatica odorata (Griff.) Symington,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06711,wfo-0000423198
Vatica pauciflora (Korth.) Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06712,wfo-0000423280
Vatica philastreana Pierre ex Laness.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06713,wfo-0000423251
Vatica stapfiana (King) Slooten,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06714,wfo-0000423313
Vatica umbonata (Hook.f.) Burck,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06715,wfo-0000423294
Parashorea stellata Kurz,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06672,wfo-0001278756
Parashorea stellata Kurz,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06672,wfo-0001278756
Hopea sublanceolata Symington,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06664,wfo-0000724671
Hopea pierrei Hance,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06661,wfo-0000724630
Hopea bracteata Burck,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06651,wfo-0000724496
Hopea griffithii Kurz,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06654,wfo-0000724550
Hopea montana Symington,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06657,wfo-0000724605
Hopea sp. 1,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06667,
Hopea dryobalanoides Miq.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06652,wfo-0000724523
Hopea latifolia Symington,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06656,wfo-0000724573
Hopea pedicellata (Brandis) Symington,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06660,wfo-0000724627
Hopea beccariana Burck,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06650,wfo-0000724491
Hopea helferi (Dyer) Brandis,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06655,wfo-0000724555
Hopea sangal Korth.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06663,wfo-0000724645
Hopea odorata Roxb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06659,wfo-0000724618
Hopea ferrea Pierre ex Laness.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06653,wfo-0000724531
Hopea thorelii Pierre,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06666,wfo-0000724676
Hopea subpeltata Poopath & Pooma,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06665,wfo-1000050907
Hopea oblongifolia Dyer,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06658,wfo-0000724616
Hopea recopei Pierre ex Laness.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06662,wfo-0000724639
Hopea beccariana Burck,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06650,wfo-0000724491
Hopea bracteata Burck,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06651,wfo-0000724496
Hopea dryobalanoides Miq.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06652,wfo-0000724523
Hopea ferrea Pierre ex Laness.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06653,wfo-0000724531
Hopea griffithii Kurz,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06654,wfo-0000724550
Hopea helferi (Dyer) Brandis,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06655,wfo-0000724555
Hopea latifolia Symington,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06656,wfo-0000724573
Hopea montana Symington,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06657,wfo-0000724605
Hopea oblongifolia Dyer,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06658,wfo-0000724616
Hopea odorata Roxb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06659,wfo-0000724618
Hopea pedicellata (Brandis) Symington,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06660,wfo-0000724627
Hopea pierrei Hance,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06661,wfo-0000724630
Hopea recopei Pierre ex Laness.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06662,wfo-0000724639
Hopea sangal Korth.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06663,wfo-0000724645
Hopea sp. 1,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06667,
Hopea sublanceolata Symington,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06664,wfo-0000724671
Hopea subpeltata Poopath & Pooma,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06665,wfo-1000050907
Hopea thorelii Pierre,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06666,wfo-0000724676
Shorea sumatrana (Slooten ex Thorenaar) Symington ex Desch,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06699,wfo-0000499376
Shorea obtusa Wall. ex Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06690,wfo-0000500509
Shorea ochrophloia Strugnell ex Symington,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06691,wfo-0000500544
Shorea thorelii Pierre ex Laness.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06700,wfo-0000499384
Shorea guiso (Blanco) Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06682,wfo-0000500588
Shorea glauca King,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06680,wfo-0000500590
Shorea laevis Ridl.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06685,wfo-0000500612
Shorea siamensis Miq.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06697,wfo-0001277244
Shorea faguetiana F.Heim,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06678,wfo-0000500424
Shorea longisperma Roxb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06688,wfo-0000500601
Shorea pauciflora King,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06694,wfo-0000500530
Shorea hypochra Hance,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06684,wfo-0000500559
Shorea gratissima (Wall. ex Kurz) Dyer,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06681,wfo-0000500568
Shorea farinosa C.E.C.Fisch.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06679,wfo-0000500408
Shorea roxburghii G.Don,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06696,wfo-0000499342
Shorea platyclados Slooten ex Foxw.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06695,wfo-0000500541
Shorea henryana Pierre ex Laness.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06683,wfo-0000500565
Shorea bracteolata Dyer,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06675,wfo-0000496652
Shorea singkawang (Miq.) Miq.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06698,wfo-0000499391
Shorea macroptera Dyer,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06689,wfo-0000500609
Shorea leprosula Miq.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06687,wfo-0000500626
Shorea dasyphylla Foxw.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06677,wfo-0000496849
Shorea curtisii Dyer ex King,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06676,wfo-0000496847
Shorea lepidota (Korth.) Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06686,wfo-0001046460
Shorea ovata Dyer ex Brandis,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06692,wfo-0000500548
Shorea parvifolia Dyer,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06693,wfo-0000500536
Shorea bracteolata Dyer,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06675,wfo-0000496652
Shorea curtisii Dyer ex King,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06676,wfo-0000496847
Shorea dasyphylla Foxw.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06677,wfo-0000496849
Shorea faguetiana F.Heim,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06678,wfo-0000500424
Shorea farinosa C.E.C.Fisch.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06679,wfo-0000500408
Shorea glauca King,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06680,wfo-0000500590
Shorea gratissima (Wall. ex Kurz) Dyer,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06681,wfo-0000500568
Shorea guiso (Blanco) Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06682,wfo-0000500588
Shorea henryana Pierre ex Laness.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06683,wfo-0000500565
Shorea hypochra Hance,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06684,wfo-0000500559
Shorea laevis Ridl.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06685,wfo-0000500612
Shorea lepidota (Korth.) Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06686,wfo-0001046460
Shorea leprosula Miq.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06687,wfo-0000500626
Shorea longisperma Roxb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06688,wfo-0000500601
Shorea macroptera Dyer,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06689,wfo-0000500609
Shorea obtusa Wall. ex Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06690,wfo-0000500509
Shorea ochrophloia Strugnell ex Symington,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06691,wfo-0000500544
Shorea ovata Dyer ex Brandis,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06692,wfo-0000500548
Shorea parvifolia Dyer,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06693,wfo-0000500536
Shorea pauciflora King,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06694,wfo-0000500530
Shorea platyclados Slooten ex Foxw.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06695,wfo-0000500541
Shorea roxburghii G.Don,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06696,wfo-0000499342
Shorea siamensis Miq.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06697,wfo-0001277244
Shorea singkawang (Miq.) Miq.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06698,wfo-0000499391
Shorea sumatrana (Slooten ex Thorenaar) Symington ex Desch,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06699,wfo-0000499376
Shorea thorelii Pierre ex Laness.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06700,wfo-0000499384
Neobalanocarpus heimii (King) P.S.Ashton,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06669,wfo-0001273293
Alnus nepalensis D.Don,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06718,wfo-0000946943
Betula alnoides Buch.-Ham. ex D.Don,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06720,wfo-0000330941
Carpinus londoniana H.J.P.Winkl.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06722,wfo-0000805520
Buxus cochinchinensis Pierre ex Gagnep.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06725,wfo-0000576477
Buxus wallichiana Baill.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06727,wfo-0000576661
"Buxus sirindhorniana W.K.Soh, von Sternb., Hodk. & J.Parn.",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06726,wfo-0001340338
Buxus cochinchinensis Pierre ex Gagnep.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06725,wfo-0000576477
"Buxus sirindhorniana W.K.Soh, von Sternb., Hodk. & J.Parn.",https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06726,wfo-0001340338
Buxus wallichiana Baill.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06727,wfo-0000576661
Sarcococca balansae Gagnep.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06729,wfo-0001219048
Sarcococca coriacea (Hook.) Sweet,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06730,wfo-0000733924
Sarcococca balansae Gagnep.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06729,wfo-0001219048
Sarcococca coriacea (Hook.) Sweet,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06730,wfo-0000733924
Alangium indochinense W.J.de Wilde & Duyfjes,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06740,wfo-0001347792
Alangium tonkinense Gagnep.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06745,wfo-0000937770
Alangium sempervirens W.J.de Wilde & Duyfjes,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06744,wfo-0001347794
Alangium glandulosum Thwaites,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06738,wfo-0000937006
Alangium amplum W.J.de Wilde & Duyfjes,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06733,wfo-0001347791
Alangium ridleyi King,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06743,wfo-0000937538
Alangium oblongum Craib,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06742,wfo-0000937407
Alangium kurzii Craib,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06741,wfo-0000937206
Alangium chinense (Lour.) Harms,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06737,wfo-0000936752
Alangium barbatum (R.Br. ex C.B.Clarke) Harms,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06734,wfo-0000936580
Alangium griffithii (C.B.Clarke) Harms,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06739,wfo-0000937017
Alangium amplum W.J.de Wilde & Duyfjes,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06733,wfo-0001347791
Alangium barbatum (R.Br. ex C.B.Clarke) Harms,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06734,wfo-0000936580
Alangium chinense (Lour.) Harms,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06737,wfo-0000936752
Alangium glandulosum Thwaites,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06738,wfo-0000937006
Alangium griffithii (C.B.Clarke) Harms,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06739,wfo-0000937017
Alangium indochinense W.J.de Wilde & Duyfjes,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06740,wfo-0001347792
Alangium kurzii Craib,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06741,wfo-0000937206
Alangium oblongum Craib,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06742,wfo-0000937407
Alangium ridleyi King,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06743,wfo-0000937538
Alangium sempervirens W.J.de Wilde & Duyfjes,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06744,wfo-0001347794
Alangium tonkinense Gagnep.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06745,wfo-0000937770
Dichapetalum gelonioides (Roxb.) Engl.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06749,wfo-0000645217
Dichapetalum helferianum (Kurz) Pierre,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06752,wfo-0000645245
Dichapetalum longipetalum (Turcz.) Engl.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06753,wfo-0000645301
Dichapetalum sp. 1,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06754,
Dichapetalum gelonioides (Roxb.) Engl.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06749,wfo-0000645217
Dichapetalum helferianum (Kurz) Pierre,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06752,wfo-0000645245
Dichapetalum longipetalum (Turcz.) Engl.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06753,wfo-0000645301
Dichapetalum sp. 1,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06754,
Pteleocarpa lamponga (Miq.) Bakh. ex K.Heyne,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06758,wfo-0000397494
,,
Moringa oleifera Lam.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06761,wfo-0001085051
Erythropalum scandens Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06769,wfo-0000679589
Strombosia ceylanica Gardner,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06783,wfo-0000505584
Strombosia javanica Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06784,wfo-0000505578
Strombosia ceylanica Gardner,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06783,wfo-0000505584
Strombosia javanica Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06784,wfo-0000505578
Harmandia mekongensis Pierre ex Baill.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06771,wfo-0000715762
Olax nana Wall. ex Benth.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06776,wfo-0001284937
Olax psittacorum (Lam.) Vahl.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06777,wfo-0001087291
Olax imbricata Roxb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06775,wfo-0001271470
Olax imbricata Roxb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06775,wfo-0001271470
Olax nana Wall. ex Benth.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06776,wfo-0001284937
Olax psittacorum (Lam.) Vahl.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06777,wfo-0001087291
Ximenia americana L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06786,wfo-0000428247
Ochanostachys amentacea Mast.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06773,wfo-0000390255
Schoepfia fragrans Wall.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06779,wfo-0001087340
Scorodocarpus borneensis (Baill.) Becc.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06781,wfo-0001035368
Anacolosa ilicoides Mast.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06767,wfo-0000533104
Anacolosa frutescens (Blume) Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06765,wfo-0000533099
Anacolosa clarkii Pierre,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06764,wfo-0000533096
Anacolosa griffithii Mast.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06766,wfo-0000533102
Anacolosa clarkii Pierre,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06764,wfo-0000533096
Anacolosa frutescens (Blume) Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06765,wfo-0000533099
Anacolosa griffithii Mast.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06766,wfo-0000533102
Anacolosa ilicoides Mast.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06767,wfo-0000533104
Cladopus taiensis C.Cusset,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06792,wfo-0000608444
Cladopus fallax C.Cusset,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06790,wfo-0000608434
Cladopus pierrei (Lecomte) C.Cusset,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06791,wfo-0000608442
Cladopus fallax C.Cusset,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06790,wfo-0000608434
Cladopus pierrei (Lecomte) C.Cusset,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06791,wfo-0000608442
Cladopus taiensis C.Cusset,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06792,wfo-0000608444
Paracladopus chantaburiensis Koi & M.Kato,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06816,wfo-0000509916
Paracladopus chiangmaiensis M.Kato,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06817,wfo-0000507745
Paracladopus chantaburiensis Koi & M.Kato,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06816,wfo-0000509916
Paracladopus chiangmaiensis M.Kato,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06817,wfo-0000507745
Zeylanidium tailichenoides M.Kato & Koi,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06837,wfo-1000008159
Polypleurum erectum M.Kato,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06819,wfo-0000484912
Polypleurum longicaule M.Kato,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06821,wfo-0000484920
Polypleurum phuwuaense M.Kato,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06824,wfo-0000484909
Polypleurum pluricostatum Koi & M.Kato,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06825,wfo-0001333349
Polypleurum wongprasertii M.Kato,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06832,wfo-0000484962
Polypleurum insulare M.Kato & Koi,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06820,wfo-0000744503
Polypleurum sisaketense M.Kato & Koi,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06828,wfo-0000744505
Polypleurum longifolium M.Kato,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06822,wfo-0000484907
Polypleurum prachinburiense M.Kato & Koi,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06826,wfo-0000744504
Polypleurum wallichii (R.Br. ex Griff.) Warm.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06829,
Polypleurum longistylosum M.Kato,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06823,wfo-0000484908
Polypleurum schmidtianum Warm.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06827,wfo-0001038821
Polypleurum erectum M.Kato,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06819,wfo-0000484912
Polypleurum insulare M.Kato & Koi,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06820,wfo-0000744503
Polypleurum longicaule M.Kato,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06821,wfo-0000484920
