wfo_id,scraped_name,scrape_status
wfo-0000567900,Tacca palmata Blume,ok
wfo-0000636147,Cyrtandromoea subsessilis (Miq.) B.L.Burtt,ok
wfo-0000609515,Xyris capensis Thunb.,ok
wfo-0000319161,Syzygium papillosum (Duthie) Merr. & L.M.Perry,ok
wfo-0000530136,Amaranthus caudatus L.,ok
wfo-0001267031,Heterogonium gurupahense (C.Chr. ex Kjellb. & C.Chr.) Holttum,ok
wfo-0000520298,Adenosma microcephalum Hook.f.,ok
wfo-0000145493,Prosaptia leysii (Baker) Ching,ok
wfo-0000720338,Heritiera sumatrana (Miq.) Kosterm.,ok
wfo-0000651322,Dipterocarpus dyeri Pierre,ok
wfo-0000564422,Berrya cordifolia (Willd.) Burret,ok
wfo-0000544730,Ardisia multipunctata H.R.Fletcher,ok
wfo-0001116531,Trichomanes maximum Blume,ok
wfo-0000710028,Grewia laevigata Vahl,ok
wfo-0000728717,Hypserpa nitida Miers,ok
wfo-0000357312,Kadsura ananosma Kerr,ok
wfo-0000418580,Fimbristylis adenolepis J.Kern,ok
wfo-0000198887,Crotalaria cytisoides Roxb. ex DC.,ok
wfo-0000647605,Dillenia ovata Wall. ex Hook.f. & Thomson,ok
wfo-0001124216,Gleichenia longissima Blume,ok
wfo-0000709982,Grewia hirsuta Vahl,ok
wfo-0000264853,Parsonsia penangiana King & Gamble,ok
wfo-0001140028,Legazpia polygonoides (Benth.) T.Yamaz.,ok
wfo-0000482024,Pinus merkusii Jungh. & de Vriese,ok
wfo-0000441673,Siraitia grosvenorii (Swingle) C.Jeffrey ex A.M.Lu & Zhi Y.Zhang,ok
wfo-0000151032,Pteris nepalensis H.Ito,ok
wfo-0000349924,Carex perakensis C.B.Clarke,ok
wfo-0000501346,Sonneratia griffithii Kurz,ok
wfo-0000762632,Caldesia oligococca (F.Muell.) Buchenau,ok
wfo-0000552383,Aspidopterys nutans A.Juss.,ok
wfo-0000191247,Indigofera colutea (Burm.f.) Merr.,ok
wfo-0001140273,Torenia violacea (Azaola) Pennell,ok
wfo-0000553091,Scleria terrestris (L.) Fassett,ok
wfo-0000376256,Microrphium pubescens C.B.Clarke,ok
wfo-0000718117,Helicteres lanata (Teijsm. & Binn.) Kurz,ok
wfo-0000200011,Dalbergia velutina Benth.,ok
wfo-0000430698,Globba thorelii Gagnep.,ok
wfo-0000690971,Filicium decipiens Thwaites,ok
wfo-0001237633,Sonerila urceolata Cellin. & S.S.Renner,ok
wfo-0001122707,Araiostegia faberiana (C.Chr.) Ching,ok
wfo-0000200523,Rhynchosia avensis Benth. ex Baker,ok
wfo-0001115940,Selliguea heterocarpa Blume,ok
wfo-0001125311,Selaginella amblyphylla Alston,ok
wfo-0000491561,Phrynium pedunculiferum D.Fang,ok
wfo-0000927697,Croton columnaris Airy Shaw,ok
wfo-0000249579,Aporosa serrata Gagnep.,ok
wfo-0000222912,Landoltia punctata (G.Mey.) Les & D.J.Crawford,ok
wfo-0000520275,Adenosma caerulea R.Br.,ok
wfo-0000925599,Agrostistachys indica Dalzell,ok
wfo-0000264854,Parsonsia philippinensis Merr.,ok
wfo-0000617824,Zingiber rubens Roxb.,ok
wfo-0000505913,Pycreus diaphanus (Schrad. ex Schult.) S.S.Hooper & T.Koyama,ok
wfo-0000465355,Pittosporopsis kerrii Craib,ok
wfo-0000234519,Mallotus dispar (Blume) Müll.Arg.,ok
wfo-0000779035,Markhamia platycalyx (Baker) Sprague,ok
wfo-0001260751,Ctenopteris mollicoma (Nees & Blume) Kunze,ok
wfo-0000330504,Urceola rosea (Hook. & Arn.) D.J.Middleton,ok
wfo-0000544798,Ardisia odontophylla Wall. ex A.DC.,ok
wfo-0000250146,Neolamarckia cadamba (Roxb.) Bosser,ok
wfo-0000491284,Phrynium hainanense T.L.Wu & S.J.Chen,ok
wfo-0000613595,Cocculus orbiculatus (L.) DC.,ok
wfo-0000146794,Bolbitis sinuata (C.Presl) Hennipman,ok
wfo-0000647780,Dimocarpus fumatus (Blume) Leenh.,ok
wfo-0000697908,Gentiana loureiroi (G.Don) Griseb.,ok
wfo-0000455050,Kyllinga polyphylla Thouars ex Link,ok
wfo-0000934319,Cymbidium baoshanense F.Y.Liu & Perner,ok
wfo-0000647564,Dillenia indica L.,ok
wfo-0000584752,Capparis grandis L.f.,ok
wfo-0000704714,Glyptopetalum subcordatum Ding Hou,ok
wfo-0000164848,Cassia sophera L.,ok
wfo-0000649200,Diospyros latisepala Ridl.,ok
wfo-0000606511,Cissus marcanii Craib,ok
wfo-0000606750,Cissus repanda (Wight & Arn.) Vahl,ok
wfo-0001269413,Byttneria andamanensis Kurz,ok
wfo-0001141787,Symplocos hookeri C.B.Clarke,ok
wfo-0000323136,Thevetia peruviana (Pers.) K.Schum.,ok
wfo-0000939798,Alchornea rugosa Müll.Arg.,ok
wfo-0000186399,Acacia pennata (L.) Willd.,ok
wfo-0001109912,Lindsaea javanensis Blume,ok
wfo-0000192288,Indigofera galegoides DC.,ok
wfo-0000200526,Rhynchosia calcicola Craib,ok
wfo-0000376085,Mukia javanica (Miq.) C.Jeffrey,ok
wfo-0000940018,Alchornea trewioides (Benth.) Müll.Arg.,ok
wfo-0001083386,Sonerila plagiocardia Diels,ok
wfo-0000210917,Crotalaria micans Link,ok
wfo-0000328623,Tristaniopsis merguensis (Griff.) Peter G.Wilson & J.T.Waterh.,ok
wfo-0000371218,Mangifera gracilipes Hook.f.,ok
wfo-0000824390,Begonia integrifolia Dalzell,ok
wfo-0000544941,Ardisia polycephala Wall. ex A.DC.,ok
wfo-0001125364,Arachniodes chinensis (Rosenst.) Ching,ok
wfo-0000544353,Ardisia gigantifolia Stapf,ok
wfo-0000200517,Cruddasia pinnata (Merr.) Niyomdham,ok
wfo-0000584687,Capparis erycibe Hallier f.,ok
wfo-0000186510,Sophora exigua Craib,ok
wfo-0000620125,Corchorus olitorius L.,ok
wfo-0001108064,Asplenium macrophyllum Sw.,ok
wfo-0000527668,Schoenoplectus mucronatus (L.) Palla,ok
wfo-0001137336,Lindenbergia indica (L.) Vatke,ok
wfo-0001140029,Limnophila connata (Buch.-Ham. ex D.Don) Hand.-Mazz.,ok
wfo-0000198063,Cajanus goensis Dalzell,ok
wfo-0000346524,Carex fedia Nees,ok
wfo-0000018279,Tithonia diversifolia (Hemsl.) A.Gray,ok
wfo-0000523163,Agapetes thailandica Watthana,ok
wfo-0000215923,Anodendron affine (Hook. & Arn.) Druce,ok
wfo-0001124457,Dicranopteris splendida (Hand.-Mazz.) Tagawa,ok
wfo-0000812946,Castanopsis calathiformis (Skan) Rehder & E.H.Wilson,ok
wfo-0000592594,Ceiba pentandra (L.) Gaertn.,ok
wfo-0000715826,Harpullia cupanioides Roxb.,ok
wfo-0000208758,Crotalaria uncinella Lam.,ok
wfo-0001242630,Microsorum dilatatum (Bedd.) Sledge,ok
wfo-0000576477,Buxus cochinchinensis Pierre ex Gagnep.,ok
wfo-0000814096,Castanopsis inermis (Lindl.) Benth. & Hook.f.,ok
wfo-0001018060,Rubus alceifolius Poir.,ok
wfo-0000371239,Mangifera flava Evrard,ok
wfo-0001124642,Microlepia herbacea Ching & C.Chr. ex Tardieu & C.Chr.,ok
wfo-0001262457,Ctenitis manilensis (C.Presl) Holttum,ok
wfo-0000371820,Cyperus digitatus Roxb.,ok
wfo-0000648506,Diospyros apiculata Hiern,ok
wfo-0001115188,Ophioglossum gramineum Willd.,ok
wfo-0001115194,Adiantum edgeworthii Hook.,ok
wfo-0000544491,Ardisia kerrii Craib,ok
wfo-0000471434,Pometia ridleyi King,ok
wfo-0000713301,Gynostemma microsperma C.Y.Wu & S.K.Chen,ok
wfo-0000213330,Bauhinia variegata L.,ok
wfo-0000709708,Grewia abutilifolia Vent. ex Juss.,ok
wfo-0000552939,Scleria scrobiculata Nees & Meyen,ok
wfo-0000195442,Indigofera hendecaphylla Jacq.,ok
wfo-0001035243,Scolophyllum ilicifolium (Bonati) T.Yamaz.,ok
wfo-0001246402,Ternstroemia gymnanthera (Wight & Arn.) Bedd.,ok
wfo-0000092780,Pluchea polygonata (DC.) Gagnep.,ok
wfo-0000491627,Sterculia hypochroa Pierre,ok
wfo-0000585299,Capparis zeylanica L.,ok
wfo-0000151079,Pteris phuluangensis Tagawa & K.Iwats.,ok
wfo-0001057609,Flemingia fluminalis C.B.Clarke ex Prain,ok
wfo-0001238604,Pycnarrhena lucida (Teijsm. & Binn.) Miq.,ok
wfo-0000200527,Rhynchosia distans Craib,ok
wfo-0000319805,Tabernaemontana corymbosa Roxb. ex Wall.,ok
wfo-0001109597,Psilotum nudum (L.) P.Beauv.,ok
wfo-0000689528,Ficus oleifolia King,ok
wfo-0000319304,Syzygium refertum (Craib) Chantar. & J.Parn.,ok
wfo-0000584657,Capparis diffusa Ridl.,ok
wfo-0000558697,Balanophora latisepala (Tiegh.) Lecomte,ok
wfo-0000145674,Crepidomanes christii (Copel.) Copel.,ok
wfo-0000199770,Archidendron bubalinum (Jack) I.C.Nielsen,ok
wfo-0000422194,Fimbristylis nelmesii J.Kern,ok
wfo-0000328247,Trigonostemon aurantiacus (Kurz ex Teijsm. & Binn.) Boerl.,ok
wfo-0000376586,Mammea siamensis (Miq.) T.Anderson,ok
wfo-0000206846,Millettia chrysamaryssa Adema,ok
wfo-0001122745,Asplenium interjectum Christ,ok
wfo-0000366475,Lepidaria kingii Danser,ok
wfo-0000878890,Cleistocalyx nigrans (Gagnep.) Merr. & L.M.Perry,ok
wfo-0001117000,Dryopteris polita Rosenst.,ok
wfo-0000648995,Diospyros glandulosa Lace,ok
wfo-0000234449,Mallotus barbatus Müll.Arg.,ok
wfo-0000513261,Rhynchanthus bluthianus Wittm.,ok
wfo-0001128165,Asplenium scortechinii Bedd.,ok
wfo-0000691032,Firmiana colorata (Roxb.) R.Br.,ok
wfo-0001266611,Tectaria barberi (Hook.) Copel.,ok
wfo-0001257046,Teratophyllum aculeatum Mett. ex Kuhn,ok
wfo-0001107309,Dryopteris scottii (Bedd.) Ching,ok
wfo-0000193243,Diphyllarium mekongense Gagnep.,ok
wfo-0000973333,Glochidion lanceolarium (Roxb.) Voigt,ok
wfo-0000639165,Deeringia amaranthoides (Lam.) Merr.,ok
wfo-0001255205,Lindsaea oblanceolata Alderw.,ok
wfo-0001116636,Antrophyum parvulum Blume,ok
wfo-0001297242,Ipomoea alba L.,ok
wfo-0000200421,Dolichos tenuicaulis (Baker) Craib,ok
wfo-0001118123,Pleuromanes pallidum C.Presl,ok
wfo-1000053938,Liparis odorata (Willd.) Lindl.,ok
wfo-0000182545,Mucuna pruriens (L.) DC.,ok
wfo-0000615185,Colona winitii (Craib) Craib,ok
wfo-0001266926,Tectaria herpetocaulos Holttum,ok
wfo-0001035107,Meringium meyenianum C.Presl,ok
wfo-0000573399,Buchanania glabra Wall.,ok
wfo-0001141279,Sterculia lanceolata Cav.,ok
wfo-0000263813,Pantadenia adenanthera Gagnep.,ok
wfo-0001125807,Crypsinus oxylobus (Wall. ex Kunze) Sledge,ok
wfo-0000834592,Cerbera odollam Gaertn.,ok
wfo-0001125350,Polystichum biaristatum (Blume) T.Moore,ok
wfo-0001126866,Ctenopteris tenuisecta (Blume) J.Sm.,ok
wfo-0000375604,Cyperus javanicus Houtt.,ok
wfo-0000434934,Semecarpus reticulata Lecomte,ok
wfo-0000496936,Sida acuta Burm.f.,ok
wfo-0000249289,Aporosa nervosa Hook.f.,ok
wfo-0000154548,Diplazium leptophyllum (Baker) Christ,ok
wfo-0001140064,Lindernia ruelloides (Colsm.) Pennell,ok
wfo-0000186164,Millettia leucantha Kurz,ok
wfo-0000991305,Rubus hasskarlii Miq.,ok
wfo-0000870834,Claoxylon oliganthum Airy Shaw,ok
wfo-0000207207,Spatholobus latibractea Ridd.-Num.,ok
wfo-0001116638,Loxogramme duclouxii Christ,ok
wfo-0001145518,Leea indica (Burm.f.) Merr.,ok
wfo-0000572763,Bruguiera sexangula (Lour.) Poir.,ok
wfo-0001107268,Cyathea spinulosa Wall. ex Hook.,ok
wfo-0000271708,Phyllanthus orientalis (Craib) Airy Shaw,ok
wfo-0000685537,Fagraea carnosa Jack,ok
wfo-0001107293,Diplazium subsinuatum (Hook. & Grev.) Tagawa,ok
wfo-0000428545,Xanthophyllum geminatum Meijden,ok
wfo-0000279164,Plumeria obtusa L.,ok
wfo-0000344790,Carex baccans Nees,ok
wfo-0000967255,Flueggea virosa (Roxb. ex Willd.) Royle,ok
wfo-0000196823,Acacia megaladena Desv.,ok
wfo-1000031161,Wurfbainia geostachyoides Kaewsri,ok
wfo-0000389893,Dioscorea cirrhosa Lour.,ok
wfo-0000186780,Rhynchosia minima (L.) DC.,ok
wfo-0000813686,Jasminum calcicola Kerr,ok
wfo-0000618040,Connarus cochinchinensis (Baill.) Pierre,ok
wfo-0000395455,Polycarpaea corymbosa (L.) Lam.,ok
wfo-0000229737,Lithocarpus auriculatus (Hickel & A.Camus) Barnett,ok
wfo-0001125568,Pteridrys cnemidaria (Christ) C.Chr. & Ching,ok
wfo-0001125539,Asplenium delavayi (Franch.) Copel.,ok
wfo-0000495138,Scoparia dulcis L.,ok
wfo-0000193252,Sinodolichos lagopus (Dunn) Verdc.,ok
wfo-0000611189,Cleome chelidonii L.f.,ok
wfo-0000199436,Dialium cochinchinense Pierre,ok
wfo-0000446595,Lindernia viatica (Kerr ex Barnett) Philcox,ok
wfo-0000619993,Corchorus aestuans L.,ok
wfo-0000648699,Diospyros collinsiae Craib,ok
wfo-0001073236,Smilax ovalifolia Roxb.,ok
wfo-0000509912,Ravenala madagascariensis Sonn.,ok
wfo-0000417921,Bridelia curtisii Hook.f.,ok
wfo-0000215975,Anodendron candolleanum Wight,ok
wfo-0000980981,Hedyotis uncinella Hook. & Arn.,ok
wfo-0000484514,Polygala cardiocarpa Kurz,ok
wfo-0000369738,Cyperus compactus Retz.,ok
wfo-0000311980,Spathiostemon moniliformis Airy Shaw,ok
wfo-0000436697,Salacia laotica Pit.,ok
wfo-0000648598,Diospyros brandisiana Kurz,ok
wfo-0000430767,Globba winitii C.H.Wright,ok
wfo-0001124669,Microlepia puberula Alderw.,ok
wfo-0000648774,Diospyros diepenhorstii Miq.,ok
wfo-0000147896,Belvisia revoluta (Blume) Copel.,ok
wfo-0000305379,Baccaurea ramiflora Lour.,ok
wfo-0000963554,Euphorbia neriifolia L.,ok
wfo-0000234696,Mallotus pierrei (Gagnep.) Airy Shaw,ok
wfo-0000229905,Lithocarpus encleisacarpus (Korth.) A.Camus,ok
wfo-0000457802,Tribulus cistoides L.,ok
wfo-0000652423,Distylium indicum Benth. ex C.B.Clarke,ok
wfo-0000206779,Derris pubipetala Miq.,ok
wfo-0000199831,Archidendron quocense (Pierre) I.C.Nielsen,ok
wfo-0000305051,Sauropus macranthus Hassk.,ok
wfo-0000549389,Scleria corymbosa Roxb.,ok
wfo-0000185021,Erythrina subumbrans (Hassk.) Merr.,ok
wfo-0001125315,Mecodium productum (Kunze) Copel.,ok
wfo-0001126151,Vittaria angustifolia Blume,ok
wfo-0001122800,Athyrium setiferum C.Chr.,ok
wfo-0001275627,Lomagramma grosseserrata Holttum,ok
wfo-0000221376,Kopsia macrophylla Hook.f.,ok
wfo-0000165872,Neptunia oleracea Lour.,ok
wfo-0000520896,Adinandra integerrima T.Anderson ex Dyer,ok
wfo-0000265868,Argostemma lobbii Hook.f.,ok
wfo-0000611317,Cleome gynandra L.,ok
wfo-0000199622,Crudia speciosa Prain,ok
wfo-0000946394,Drypetes assamica (Hook.f.) Pax & K.Hoffm.,ok
wfo-0000179114,Cajanus scarabaeoides (L.) Thouars,ok
wfo-0000471137,Paranephelium xestophyllum Miq.,ok
wfo-0001121797,Blechnum indicum Burm.f.,ok
wfo-0001125566,Pleocnemia submembranacea (Hayata) Tagawa & K.Iwats.,ok
wfo-1200027864,Uvaria pauciovulata var. pauciovulata,ok
wfo-0000423784,Fimbristylis subalata J.Kern,ok
wfo-0000454753,Kyllinga nemoralis (J.R.Forst. & G.Forst.) Dandy ex Hutch. & Dalziel,ok
wfo-0000205943,Dalbergia menoeides Prain,ok
wfo-0000525365,Scaphochlamys minutiflora Jenjitt. & K.Larsen,ok
wfo-0000148009,Crypsinus laciniatus (Presl) Holttum,ok
wfo-0000567722,Tacca integrifolia Ker Gawl.,ok
wfo-0000650164,Diploclisia glaucescens (Blume) Diels,ok
wfo-0000334447,Wolffia angusta Landolt,ok
wfo-0000224404,Lemna aequinoctialis Welw.,ok
wfo-0000423445,Fimbristylis sleumeri J.Kern,ok
wfo-0000869122,Cladogynos orientalis Zipp.,ok
wfo-0000551836,Scleria mikawana Makino,ok
wfo-0001085915,Maesa permollis Kurz,ok
wfo-0001125812,Crypsinus ebenipes (Hook.) Copel.,ok
wfo-0000973445,Glochidion oblatum Hook.f.,ok
wfo-0000358928,Lophopetalum wightianum Arn.,ok
wfo-0000319554,Syzygium toddalioides (Wight) Walp.,ok
wfo-0000373726,Medusanthera gracilis (King) Sleumer,ok
wfo-0000199424,Pterolobium integrum Craib,ok
wfo-0000375064,Cyperus imbricatus Retz.,ok
wfo-0000694102,Ganophyllum falcatum Blume,ok
wfo-0001045885,Tetracera sarmentosa (L.) Vahl,ok
wfo-0001219807,Polygala umbonata Craib,ok
wfo-0000192840,Cassia bakeriana Craib,ok
wfo-0000334912,Xantolis cambodiana (Pierre) P.Royen,ok
wfo-0000153378,Thelypteris lebeufii (Baker) Panigrahi,ok
wfo-0000476043,Pterospermum diversifolium Blume,ok
wfo-0000419850,Fimbristylis cymosa R.Br.,ok
wfo-0000705896,Gomphrena celosioides Mart.,ok
wfo-0001014673,Rosa damascena Mill.,ok
wfo-0000966545,Falconeria insignis Royle,ok
wfo-0001054600,Crotalaria dubia Graham ex Benth.,ok
wfo-0000428558,Xanthophyllum ellipticum Korth. ex Miq.,ok
wfo-0000291531,Quercus lanata Sm.,ok
wfo-0000451725,Kaempferia galanga L.,ok
wfo-0000200510,Mucuna stenoplax Wilmot-Dear,ok
wfo-0000577299,Byttneria pilosa Roxb.,ok
wfo-0000961561,Euphorbia cristata B.Heyne ex Roth,ok
wfo-0000803913,Carissa spinarum L.,ok
wfo-0000443141,Ludwigia adscendens (L.) H.Hara,ok
wfo-0001118615,Diplazium muricatum Alderw.,ok
wfo-0000230303,Lithocarpus tubulosus (Hickel & A.Camus) A.Camus,ok
wfo-0001107670,Lindsaea cultrata (Willd.) Sw.,ok
wfo-0000428348,Xanthophyllum vitellinum (Blume) D.Dietr.,ok
wfo-0000552347,Aspidopterys concava (Wall.) A.Juss.,ok
wfo-0000194888,Samanea saman (Jacq.) Merr.,ok
wfo-0000491018,Symplocos megalocarpa H.R.Fletcher,ok
wfo-0000973179,Glochidion daltonii (Müll.Arg.) Kurz,ok
wfo-0000207058,Mucuna acuminata Graham ex Baker,ok
wfo-0000163856,Cassia fruticosa Mill.,ok
wfo-0000689977,Ficus racemosa L.,ok
wfo-0000200491,Mucuna gracilipes Craib,ok
wfo-0000664560,Elaeocarpus nitidus Jack,ok
wfo-0000685554,Fagraea crenulata Maingay ex C.B.Clarke,ok
wfo-0000741873,Smilax perfoliata Lour.,ok
wfo-0001443978,Millettia phuwuaensis Mattapha & Suddee,ok
wfo-0000240135,Melodinus cambodiensis Pierre,ok
wfo-0001125312,Selaginella monospora Spring,ok
wfo-0000491701,Sterculia balanghas L.,ok
wfo-0000953231,Acalypha indica L.,ok
wfo-0000549844,Artabotrys punctulatus C.Y.Wu,ok
wfo-0000384719,Oenanthe javanica DC.,ok
wfo-0001116747,Cornopteris opaca (D.Don) Tagawa,ok
wfo-0001125306,Selaginella helferi Warb.,ok
wfo-0000823202,Basella alba L.,ok
wfo-0000544457,Ardisia ionantha K.Larsen & C.M.Hu,ok
wfo-0000410969,Bretschneidera sinensis Hemsl.,ok
wfo-0000795611,Gnetum latifolium Blume,ok
wfo-0000173025,Aeschynomene americana L.,ok
wfo-0000320550,Tainia speciosa Blume,ok
wfo-0000347880,Carex juvenilis C.B.Clarke ex E.G.Camus,ok
wfo-0000319536,Syzygium tetragonum (Wight) Wall. ex Walp.,ok
wfo-0000221354,Kopsia arborea Blume,ok
wfo-0000198706,Crotalaria prostrata Rottler ex Willd.,ok
wfo-0001140253,Torenia flava Buch.-Ham. ex Benth.,ok
wfo-0001065311,Symingtonia populnea (R.Br. ex Griff.) Steenis,ok
wfo-0000722975,Hibiscus radiatus Cav.,ok
wfo-0001118146,Cyathea latebrosa Copel.,ok
wfo-0000344453,Carex anomocarya Nelmes,ok
wfo-0000648941,Diospyros filipendula Pierre ex Lecomte,ok
wfo-0000199878,Parkia sumatrana Miq.,ok
wfo-0000931539,Croton longissimus Airy Shaw,ok
wfo-0001108020,Asplenium nidus L.,ok
wfo-0000200262,Indigofera lacei Craib,ok
wfo-0000364477,Botryophora geniculata (Miq.) Beumée ex Airy Shaw,ok
wfo-0000230300,Lithocarpus truncatus (King ex Hook.f.) Rehder,ok
wfo-0001125610,Thelypteris hirtisora (C.Chr.) K.Iwats.,ok
wfo-0000381057,Notothixos malayanus Oliv.,ok
wfo-0000154711,Diplazium subintegrum Holttum,ok
wfo-0000515264,Rhynchospora corymbosa (L.) Britton,ok
wfo-0000649863,Diospyros toposia Buch.-Ham.,ok
wfo-0000418730,Fimbristylis aphylla Steud.,ok
wfo-0000289676,Quercus austrocochinchinensis Hickel & A.Camus,ok
wfo-0000423275,Bridelia ovata Decne.,ok
wfo-0000394135,Dioscorea pseudonitens Prain & Burkill,ok
wfo-0001125696,Thelypteris arida (D.Don) Morton,ok
wfo-0000706581,Goniothalamus tamirensis Pierre ex Finet & Gagnep.,ok
wfo-0001116644,Vittaria flexuosa Fée,ok
wfo-0000523712,Agelaea borneensis (Hook.f.) Merr.,ok
wfo-0000334910,Xantolis burmanica (Collett & Hemsl.) P.Royen,ok
wfo-0000503494,Salomonia longiciliata Kurz,ok
wfo-0000320096,Tabernaemontana rostrata Wall.,ok
wfo-0000584717,Capparis floribunda Wight,ok
wfo-0000447317,Myristica fragrans Houtt.,ok
wfo-0000234548,Mallotus glabriusculus (Kurz) Pax & K.Hoffm.,ok
wfo-0001115201,Angiopteris evecta (Forst.) Hoffm.,ok
wfo-0000232018,Macaranga indica Wight,ok
wfo-0000836079,Chaetocarpus castanocarpus (Roxb.) Thwaites,ok
wfo-0000174074,Crotalaria nana Burm.f.,ok
wfo-1000027137,Friesodielsia phanganensis Leerat.,ok
wfo-0000350135,Carex pleurocaula Nelmes,ok
wfo-0000723793,Hiptage gracilis Sirirugsa,ok
wfo-0000179216,Clitoria ternatea L.,ok
wfo-0000814028,Jasminum decussatum Wall. ex G.Don,ok
wfo-0000165841,Cynometra cauliflora L.,ok
wfo-0001140274,Torenia cordifolia Roxb.,ok
wfo-0000625843,Crawfurdia trinervis (Blume) D.Dietr.,ok
wfo-0000337413,Actinoscirpus grossus (L.f.) Goetgh. & D.A.Simpson,ok
wfo-0000423004,Fimbristylis rigidula Nees,ok
wfo-0000718099,Helicteres elongata Wall. ex Bojer,ok
wfo-0001109418,Thelypteris interrupta (Willd.) K.Iwats.,ok
wfo-0000182437,Mucuna gigantea (Willd.) DC.,ok
wfo-1000034923,Xylopia niyomdhamii D.M.Johnson & N.A.Murray,ok
wfo-0001107341,Lycopodium clavatum L.,ok
wfo-0000372490,Meiogyne virgata (Blume) Miq.,ok
wfo-0001124572,Cephalomanes javanicum C.Presl,ok
wfo-0001254565,Dicranopteris curranii Copel.,ok
wfo-0000424897,Bridelia retusa (L.) A.Juss.,ok
wfo-0001066421,Orophea cuneiformis King,ok
wfo-0000216029,Hymenocardia punctata Wall. ex Lindl.,ok
wfo-0000573455,Buchanania sessifolia Blume,ok
wfo-0000446469,Lindernia ciliata (Colsm.) Pennell,ok
wfo-0001116406,Dryopteris subtriangularis (C.Hope) C.Chr.,ok
wfo-0000445583,Limnophila geoffrayi Bonati,ok
wfo-0000229741,Lithocarpus bancanus (Scheff.) Rehder,ok
wfo-0001134603,Schleichera oleosa (Lour.) Oken,ok
wfo-0000938013,Decaspermum montanum Ridl.,ok
wfo-0000365603,Curcuma glans K.Larsen & Mood,ok
wfo-0000186600,Ormocarpum cochinchinense (Lour.) Merr.,ok
wfo-0001125788,Colysis pentaphylla (Baker) Ching,ok
wfo-0000164962,Cassia timoriensis DC.,ok
wfo-0000421288,Fimbristylis jucunda (C.B.Clarke) J.Kern,ok
wfo-0000374728,Myosoton aquaticum (L.) Moench,ok
wfo-0000778633,Heterophragma sulfureum Kurz,ok
wfo-0000318529,Syzygium curtisii (King) Merr. & L.M.Perry,ok
wfo-0000585113,Capparis sepiaria L.,ok
wfo-0000666882,Embelia kerrii H.R.Fletcher,ok
wfo-0000675732,Eriolaena candollei Wall.,ok
wfo-0000320046,Tabernaemontana pauciflora Blume,ok
wfo-0001223859,Diplazium cordifolium Blume,ok
wfo-0001284220,Polygala karensium Kurz,ok
wfo-0000185541,Albizia odoratissima (L.f.) Benth.,ok
wfo-0000200355,Millettia penduliformis Gagnep.,ok
wfo-0000769912,Potamogeton nodosus Poir.,ok
wfo-0000688216,Ficus elastica Roxb. ex Hornem.,ok
wfo-0000584819,Capparis klossii Ridl.,ok
wfo-0000229807,Lithocarpus clementianus (King) A.Camus,ok
wfo-0000611918,Clitoria chanondii Chuakul,ok
wfo-0000305368,Baccaurea racemosa (Reinw.) Müll.Arg.,ok
wfo-0000803077,Carissa carandas L.,ok
wfo-0000304986,Sauropus amabilis Airy Shaw,ok
wfo-0000491199,Symplocos celastrifolia Griff. ex C.B.Clarke,ok
wfo-0000229751,Lithocarpus blumeanus Rehder,ok
wfo-0001299161,Argyreia mollis (Burm.f.) Choisy,ok
wfo-0000549866,Artabotrys suaveolens (Blume) Blume,ok
wfo-0000185939,Antheroporum pierrei Gagnep.,ok
wfo-0000813553,Jasminum syringifolium Wall. ex G.Don,ok
wfo-0000162558,Oxyspora bullata (Griff.) J.F.Maxwell,ok
wfo-0000200263,Indigofera laxiflora Craib,ok
wfo-0000269803,Phoenix roebelenii O'Brien,ok
wfo-0000379447,Neoalsomitra plena (Craib) Hutch.,ok
wfo-0001238120,Stellaria vestita Kurz,ok
wfo-0000965105,Euphorbia thymifolia L.,ok
wfo-0000192396,Vigna minima (Roxb.) Ohwi & H.Ohashi,ok
wfo-0001274950,Selaginella pubescens (Wall. ex Hook. & Grev.) Spring,ok
wfo-0000925853,Corypha utan Lam.,ok
wfo-0001237630,Phyllagathis tuberosa (C.Hansen) Cellin. & S.S.Renner,ok
wfo-0001337431,Kaempferia udonensis Picheans. & Phokham,ok
wfo-0000271505,Phyllanthus microcarpus (Benth.) Müll.Arg.,ok
wfo-0000196986,Bauhinia hirsuta Weinm.,ok
wfo-0000628992,Cucumis sativus L.,ok
wfo-0001117774,Pteris aspericaulis Wall. ex J.Agardh,ok
wfo-0001139875,Microcarpaea minima (Retz.) Merr.,ok
wfo-0000843376,Chilocarpus denudatus Blume,ok
wfo-0001116517,Crepidomanes latemarginale (D.C.Eaton) Copel.,ok
wfo-0001125693,Thelypteris crinipes (Hook.) K.Iwats.,ok
wfo-0000684325,Exacum tetragonum Roxb.,ok
wfo-0000666970,Embelia ribes Burm.f.,ok
wfo-0000207217,Spatholobus maingayi Prain,ok
wfo-0000250068,Apostasia wallichii R.Br.,ok
wfo-0000155321,Argyreia sphaerocephala (Prain) Prain ex Hoogland,ok
