specific_name,species_url
Polyspora dalglieshiana,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00266
Schima wallichii (DC.) Korth,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00269
Camellia pleurocarpa (Gagnep.) Sealy,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00271
Camellia tenii Sealy,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00272
Camellia connata (Craib) Craib,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00273
Camellia taliensis (W.W.Sm.) Melch.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00276
Camellia connata (Craib) Craib,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00273
Camellia pleurocarpa (Gagnep.) Sealy,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00271
Camellia taliensis (W.W.Sm.) Melch.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00276
Camellia tenii Sealy,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00272
Anneslea fragrans Wall.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00298
Adinandra oblonga Craib,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00281
Adinandra integerrima T.Anders. ex Dyer,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00282
Adinandra laotica Gagnep.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00283
Adinandra sarosanthera Miq.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00284
Adinandra integerrima T.Anders. ex Dyer,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00282
Adinandra laotica Gagnep.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00283
Adinandra oblonga Craib,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00281
Adinandra sarosanthera Miq.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00284
Cleyera japonica Thunb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00286
Ternstroemia wallichiana (Griff.) Engl.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00288
Ternstroemia gymnanthera (Wight & Arn.) Bedd.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00289
Ternstroemia gymnanthera (Wight & Arn.) Bedd.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00289
Ternstroemia wallichiana (Griff.) Engl.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00288
Eurya acuminata DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00291
Eurya nitida Korth.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00294
Ploiarium elegans,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00301
Centrolepis cambodiana Hance,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00304
Flagellaria indica L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00307
Hanguana malayana (Jack) Merr.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00310
Juncus effusus L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00313
Juncus prismatocarpus R.Br.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00314
Juncus effusus L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00313
Juncus prismatocarpus R.Br.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00314
Orchidantha siamensis K.Larsen,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00317
Orchidantha siamensis K.Larsen,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00317
Dapsilanthus disjunctus,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00320
Sciaphila thaidanica K.Larsen,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00323
Balanophora abbreviata Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00326
Balanophora harlandii Hook.f.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00327
Balanophora fungosa subsp. indica (Arn.) B.Hansen,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00328
Balanophora latisepala (Tiegh.) Lecomte,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00331
Balanophora laxiflora Hemsl.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00332
Balanophora abbreviata Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00326
Balanophora harlandii Hook.f.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00327
Balanophora latisepala (Tiegh.) Lecomte,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00331
Balanophora laxiflora Hemsl.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00332
Sapria himalayana Griff.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00335
Sapria himalayana Griff.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00335
Mitrastemon yamamotoi,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00337
Cycas circinalis L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00340
Cycas rumphii Miq.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00341
Cycas revoluta Thunb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00344
Cycas siamensis Miq.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00342
Cycas pectinata Griff.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00343
Cycas micholitzii Dyer,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00345
Cycas circinalis L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00340
Cycas micholitzii Dyer,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00345
Cycas pectinata Griff.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00343
Cycas revoluta Thunb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00344
Cycas rumphii Miq.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00341
Cycas siamensis Miq.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00342
Pinus merkusii Jungh. & De Vriese,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00349
Pinus kesiya Royle ex Gard.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00350
Pinus kesiya Royle ex Gard.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00350
Pinus merkusii Jungh. & De Vriese,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00349
Cephalotaxus manii,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00353
Calocedrus macrolepis Kurz,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00356
Dacrydium elatum (Roxb.) Wall. ex Hook.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00359
Podocarpus pilgeri Foxw.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00363
Podocarpus neriifolius D.Don,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00361
Podocarpus polystachyus R.Br.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00362
Dacrycarpus imbricatus,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00364
Nageia motleyi,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00365
Nageia wallichiana,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00366
Dacrycarpus imbricatus,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00364
Nageia motleyi,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00365
Podocarpus neriifolius D.Don,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00361
Podocarpus pilgeri Foxw.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00363
Podocarpus polystachyus R.Br.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00362
Nageia wallichiana,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00366
Gnetum tenuifolium Ridl.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00372
Gnetum macrostachyum Hook.f.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00373
Gnetum microcarpum Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00374
Gnetum cuspidatum Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00375
Gnetum leptostachyum Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00376
Gnetum montanum Markgr.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00377
Gnetum latifolium Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00378
Gnetum cuspidatum Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00375
Gnetum gnemon L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00369
Gnetum latifolium Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00378
Gnetum leptostachyum Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00376
Gnetum macrostachyum Hook.f.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00373
Gnetum microcarpum Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00374
Gnetum montanum Markgr.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00377
Gnetum tenuifolium Ridl.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00372
Smilax ovalifolia Roxb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00383
Smilax verticalis Gagnep.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00393
Smilax megacarpa A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00387
Smilax zeylanica L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00388
Smilax inversa T.Koyama,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00391
Smilax lanceifolia Roxb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00395
Smilax luzonensis C.Presl,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00392
Smilax extensa A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00394
Smilax blumei A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00399
Smilax perfoliata Lour.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00398
Smilax griffithii A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00396
Smilax prolifera,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00397
Smilax davidiana,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00403
Smilax davidiana A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00401
Smilax china L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00402
Smilax aspera,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00409
Smilax biumbellata T.Koyama,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00405
Smilax microphylla C.H.Wright,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00406
Smilax myosotiflora A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00418
Smilax calophylla Wall. ex A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00413
Smilax glabra Roxb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00414
Smilax biumbellata T.Koyama,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00405
Smilax blumei A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00399
Smilax bracteata C.Presl,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00384
Smilax calophylla Wall. ex A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00413
Smilax china L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00402
Smilax corbularia Kunth,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00415
Smilax davidiana A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00401
Smilax extensa A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00394
Smilax glabra Roxb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00414
Smilax griffithii A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00396
Smilax inversa T.Koyama,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00391
Smilax lanceifolia Roxb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00395
Smilax luzonensis C.Presl,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00392
Smilax megacarpa A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00387
Smilax davidiana,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00403
Smilax microphylla C.H.Wright,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00406
Smilax myosotiflora A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00418
Smilax ovalifolia Roxb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00383
Smilax perfoliata Lour.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00398
Smilax pottingeri Prain,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00420
Smilax aspera,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00409
Smilax prolifera,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00397
Smilax verticalis Gagnep.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00393
Smilax zeylanica L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00388
Smilax polyandra,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00422
Smilax bockii,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00423
Smilax pertenuis,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00424
Smilax bockii,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00423
Smilax pertenuis,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00424
Smilax polyandra,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00422
Magnolia duperreana,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00440
Magnolia elegans,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00438
Magnolia liliifera,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00433
Magnolia siamensis,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00434
Magnolia hodgsonii,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00435
Magnolia betongensis,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00436
Magnolia betongensis,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00436
Magnolia liliifera,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00433
Magnolia hodgsonii,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00435
Magnolia siamensis,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00434
Magnolia garrettii,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00427
Magnolia henryi Dunn,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00429
Magnolia coco (Lour.) DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00430
Magnolia liliifera,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00431
Magnolia coco (Lour.) DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00430
Magnolia liliifera,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00431
Magnolia henryi Dunn,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00429
Magnolia figo,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00442
Michelia sp.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00447
Magnolia,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00443
Magnolia rajaniana,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00444
Magnolia champaca,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00445
Magnolia floribunda,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00446
Magnolia,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00443
Magnolia champaca,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00445
Magnolia figo,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00442
Magnolia floribunda,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00446
Michelia sp.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00447
Magnolia rajaniana,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00444
Magnolia baillonii,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00449
Portulaca quadrifida L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00452
Portulaca oleracea L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00453
Portulaca pilosa L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00454
Portulaca oleracea L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00453
Portulaca pilosa L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00454
Portulaca quadrifida L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00452
Talinum fruticosum,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00458
Talinum paniculatum (Jacq.) Gaertn.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00459
Talinum paniculatum (Jacq.) Gaertn.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00459
Talinum fruticosum,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00458
Stylidium tenellum Sw. ex Willd.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00462
Stylidium uliginosum,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00463
Stylidium uliginosum Sw. ex Willd.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00464
Stylidium uliginosum,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00463
Stylidium tenellum Sw. ex Willd.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00462
Stylidium uliginosum Sw. ex Willd.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00464
Goodenia konigsbergeri (Backer) Backer ex Bold.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00467
Scaevola taccada (Gaertn.) Roxb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00469
Sphenoclea zeylanica Gaertn.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00472
Diospyros bambuseti H.R.Fletcher,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00475
Diospyros confertiflora (Hiern) Bakh.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00476
Diospyros ferrea (Willd.) Bakh.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00477
Diospyros venosa Wall. ex A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00480
Diospyros trianthos Phengklai,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00482
Diospyros castanea (Craib) H.R.Fletcher,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00483
Diospyros andamanica,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00484
Diospyros andamanica (Kurz) Bakh.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00485
Diospyros kurzii Hiern,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00487
Diospyros buxifolia (Blume) Hiern,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00488
Diospyros curranii,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00489
Diospyros curranii Merr.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00492
Diospyros montana Roxb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00490
Diospyros mollis Griff.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00491
Diospyros frutescens Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00493
Diospyros kerrii Craib,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00494
Diospyros defectrix,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00499
Diospyros ehretioides Wall. ex G.Don,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00498
Diospyros collinsiae Craib,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00542
Diospyros toposia Buch.-Ham.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00495
Diospyros decandra Lour.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00500
Diospyros insidiosa Bakh.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00501
Diospyros diepenhorstii Miq.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00502
Diospyros winitii H.R.Fletcher,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00503
Diospyros rhodocalyx Kurz,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00509
Diospyros malabarica (Desr.) Kostel.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00504
Diospyros cauliflora Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00507
Diospyros areolata King & Gamble,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00508
Diospyros gracilis H.R.Fletcher,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00512
